"created_at","id","id_str","full_text","truncated","display_text_range","entities","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","retweeted_status","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang","possibly_sensitive","quoted_status_id","quoted_status_id_str","quoted_status_permalink","quoted_status","text","favorited_by","scopes","display_text_width","quote_count","timestamp_ms","reply_count","filter_level","metadata","query","withheld_scope","withheld_copyright","withheld_in_countries","possibly_sensitive_appealable"
"1668804104","1593706040444469248","1593706040444469248","RT @USAmbKyiv: From defending Ukraine with the latest technology to digitizing public services to eliminate corruption, @FedorovMykhailo an…","FALSE","140","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = c(""USAmbKyiv"", ""FedorovMykhailo""), name = c(""Ambassador Bridget A. Brink"", ""Mykhailo Fedorov""), id = c(1528996804951478272, 1331528215899344896), id_str = c(""1528996804951478273"", ""1331528215899344896""), indices = list(start = c(3, 120), end = c(13, 136))), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(
    id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","list(created_at = ""Fri Nov 18 17:23:18 +0000 2022"", id = 1593656103291813888, id_str = ""1593656103291813891"", full_text = ""From defending Ukraine with the latest technology to digitizing public services to eliminate corruption, @FedorovMykhailo and @mintsyfra inspire us and lead Ukraine into the future. And our partnership is expanding with more @USAID support. https://t.co/GHVQ0cC324"", truncated = FALSE, display_text_range = list(c(0, 240)), entities = list(hashtags = list(list()), symbols = list(
    list()), user_mentions = list(list(screen_name = c(""FedorovMykhailo"", ""mintsyfra"", ""USAID""), name = c(""Mykhailo Fedorov"", ""Мінцифра"", ""USAID""), id = c(1331528215899344896, 948213797805809664, 36683668), id_str = c(""1331528215899344896"", ""948213797805809666"", ""36683668""), indices = list(c(105, 121), c(126, 136), c(225, 231)))), urls = list(list()), media = list(list(id = 1593655575828746240, id_str = ""1593655575828746241"", indices = list(c(241, 264)), media_url = ""http://pbs.twimg.com/media/Fh3NTXuX0AErC_D.jpg"", 
    media_url_https = ""https://pbs.twimg.com/media/Fh3NTXuX0AErC_D.jpg"", url = ""https://t.co/GHVQ0cC324"", display_url = ""pic.twitter.com/GHVQ0cC324"", expanded_url = ""https://twitter.com/USAmbKyiv/status/1593656103291813891/photo/1"", type = ""photo"", sizes = list(thumb = list(w = 150, h = 150, resize = ""crop""), small = list(w = 680, h = 468, resize = ""fit""), medium = list(w = 1200, h = 826, resize = ""fit""), large = list(w = 2048, h = 1410, resize = ""fit""))))), extended_entities = list(media = list(
    list(id = 1593655575828746240, id_str = ""1593655575828746241"", indices = list(c(241, 264)), media_url = ""http://pbs.twimg.com/media/Fh3NTXuX0AErC_D.jpg"", media_url_https = ""https://pbs.twimg.com/media/Fh3NTXuX0AErC_D.jpg"", url = ""https://t.co/GHVQ0cC324"", display_url = ""pic.twitter.com/GHVQ0cC324"", expanded_url = ""https://twitter.com/USAmbKyiv/status/1593656103291813891/photo/1"", type = ""photo"", sizes = list(thumb = list(w = 150, h = 150, resize = ""crop""), small = list(w = 680, h = 468, resize = ""fit""), 
        medium = list(w = 1200, h = 826, resize = ""fit""), large = list(w = 2048, h = 1410, resize = ""fit""))))), source = ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = 1528996804951478272, id_str = ""1528996804951478273"", name = ""Ambassador Bridget A. Brink"", screen_name = ""USAmbKyiv"", location = ""Ukraine"", 
    description = ""United States Ambassador to Ukraine"", url = ""https://t.co/6rjlLIjCBk"", entities = list(url = list(urls = list(list(url = ""https://t.co/6rjlLIjCBk"", expanded_url = ""https://ua.usembassy.gov/our-relationship/our-ambassador/"", display_url = ""ua.usembassy.gov/our-relationsh…"", indices = list(c(0, 23))))), description = list(urls = list(list()))), protected = FALSE, followers_count = 48933, friends_count = 121, listed_count = 381, created_at = ""Tue May 24 07:11:21 +0000 2022"", favourites_count = 698, 
    utc_offset = NA, time_zone = NA, geo_enabled = FALSE, verified = TRUE, statuses_count = 466, lang = NA, contributors_enabled = FALSE, is_translator = FALSE, is_translation_enabled = FALSE, profile_background_color = ""F5F8FA"", profile_background_image_url = NA, profile_background_image_url_https = NA, profile_background_tile = FALSE, profile_image_url = ""http://pbs.twimg.com/profile_images/1531008733916057601/5wVHzk_y_normal.jpg"", profile_image_url_https = ""https://pbs.twimg.com/profile_images/1531008733916057601/5wVHzk_y_normal.jpg"", 
    profile_banner_url = ""https://pbs.twimg.com/profile_banners/1528996804951478273/1654092211"", profile_link_color = ""1DA1F2"", profile_sidebar_border_color = ""C0DEED"", profile_sidebar_fill_color = ""DDEEF6"", profile_text_color = ""333333"", profile_use_background_image = TRUE, has_extended_profile = TRUE, default_profile = TRUE, default_profile_image = FALSE, following = FALSE, follow_request_sent = FALSE, notifications = FALSE, translator_type = ""none"", withheld_in_countries = list(list())), geo = NA, 
    coordinates = NA, place = NA, contributors = NA, is_quote_status = FALSE, retweet_count = 79, favorite_count = 555, favorited = FALSE, retweeted = FALSE, possibly_sensitive = FALSE, lang = ""en"")","FALSE","79","0","FALSE","FALSE","en","NA","NA",NA,"list(url = NA, expanded = NA, display = NA)","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","RT @USAmbKyiv: From defending Ukraine with the latest technology to digitizing public services to eliminate corruption, @FedorovMykhailo an…","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1668794867","1593667298904231936","1593667298904231937","Met with @USEmbassyKyiv Ambassador Bridget Brink and Head of @USAIDUkraine James Hope. Discussed how digital will make a difference against corruption and advance transparency &amp; accountability. Appreciate help of both USA Government and people. https://t.co/v8bp2ns9Cj","FALSE","248","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = c(""USEmbassyKyiv"", ""USAIDUkraine""), name = c(""U.S. Embassy Kyiv"", ""USAID Ukraine""), id = c(311899155, 1855465602), id_str = c(""311899155"", ""1855465602""), indices = list(start = c(9, 61), end = c(23, 74))), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1593667293304733696, id_str = ""1593667293304733699"", 
    indices = list(list(start = 249, end = 272)), media_url = ""http://pbs.twimg.com/media/Fh3X9auWQAMyemT.jpg"", media_url_https = ""https://pbs.twimg.com/media/Fh3X9auWQAMyemT.jpg"", url = ""https://t.co/v8bp2ns9Cj"", display_url = ""pic.twitter.com/v8bp2ns9Cj"", expanded_url = ""https://twitter.com/FedorovMykhailo/status/1593667298904231937/photo/1"", type = ""photo"", sizes = list(list(w = c(1280, 680, 150, 1200), h = c(853, 453, 150, 800), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", 
    ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","FALSE","72","407","FALSE","FALSE","en","FALSE","NA",NA,"list(url = NA, expanded = NA, display = NA)","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","Met with @USEmbassyKyiv Ambassador Bridget Brink and Head of @USAIDUkraine James Hope. Discussed how digital will make a difference against corruption and advance transparency &amp; accountability. Appreciate help of both USA Government and people. https://t.co/v8bp2ns9Cj","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1668791114","1593651558474039296","1593651558474039301","Heartbreaking photo from Bakhmut, Donetsk region. Russian missile destroyed house of this couple, they’re crying while waiting in hospital to receive medical care. Life in Ukraine as it is.

Credit: @eddyvanwessel https://t.co/KYhNjVpcyF","FALSE","213","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = ""eddyvanwessel"", name = ""Eddy van Wessel"", id = 789472603, id_str = ""789472603"", indices = list(start = 199, end = 213)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1593651552824205312, id_str = ""1593651552824205313"", indices = list(list(start = 214, end = 237)), media_url = ""http://pbs.twimg.com/media/Fh3JpM3WIAEP_LS.jpg"", 
    media_url_https = ""https://pbs.twimg.com/media/Fh3JpM3WIAEP_LS.jpg"", url = ""https://t.co/KYhNjVpcyF"", display_url = ""pic.twitter.com/KYhNjVpcyF"", expanded_url = ""https://twitter.com/FedorovMykhailo/status/1593651558474039301/photo/1"", type = ""photo"", sizes = list(list(w = c(1080, 680, 150, 1080), h = c(1080, 680, 150, 1080), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","FALSE","792","2616","FALSE","FALSE","en","FALSE","NA",NA,"list(url = NA, expanded = NA, display = NA)","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","Heartbreaking photo from Bakhmut, Donetsk region. Russian missile destroyed house of this couple, they’re crying while waiting in hospital to receive medical care. Life in Ukraine as it is.

Credit: @eddyvanwessel https://t.co/KYhNjVpcyF","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1668703978","1593286083294515200","1593286083294515201","Despite cruise missiles up in the sky &amp; new wave of blackouts,🇺🇦 keep going. Today at the Kyiv International Economic Forum I've talked about top tech projects: situational awareness tool Delta; UAV and naval drones; restoring connection and even Diia.Cіty. Ukraine = development. https://t.co/PBNT4G9GPo","FALSE","284","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1593286077942464512, id_str = ""1593286077942464515"", indices = list(list(start = 285, end = 308)), media_url = ""http://pbs.twimg.com/media/Fhx9Pw1WAAMuIII.jpg"", media_url_https = ""https://pbs.twimg.com/media/Fhx9Pw1WAAMuIII.jpg"", 
    url = ""https://t.co/PBNT4G9GPo"", display_url = ""pic.twitter.com/PBNT4G9GPo"", expanded_url = ""https://twitter.com/FedorovMykhailo/status/1593286083294515201/photo/1"", type = ""photo"", sizes = list(list(w = c(1280, 680, 150, 1200), h = c(853, 453, 150, 800), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","FALSE","56","304","FALSE","FALSE","en","FALSE","NA",NA,"list(url = NA, expanded = NA, display = NA)","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","Despite cruise missiles up in the sky &amp; new wave of blackouts,🇺🇦 keep going. Today at the Kyiv International Economic Forum I've talked about top tech projects: situational awareness tool Delta; UAV and naval drones; restoring connection and even Diia.Cіty. Ukraine = development. https://t.co/PBNT4G9GPo","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1668677472","1593174910117216256","1593174910117216256","Meanwhile another massive missile attack. Morning in Dnipro: Russia keeps being terrorist, injured at least 14 civil people and destroyed more Ukraine’s infrastructure. No space for negotiations. https://t.co/VZUEEG3E9b","FALSE","195","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1593174858199965696, id_str = ""1593174858199965696"", indices = list(list(start = 196, end = 219)), media_url = ""http://pbs.twimg.com/ext_tw_video_thumb/1593174858199965696/pu/img/B0_PQGOpnjhj5vEK.jpg"", 
    media_url_https = ""https://pbs.twimg.com/ext_tw_video_thumb/1593174858199965696/pu/img/B0_PQGOpnjhj5vEK.jpg"", url = ""https://t.co/VZUEEG3E9b"", display_url = ""pic.twitter.com/VZUEEG3E9b"", expanded_url = ""https://twitter.com/FedorovMykhailo/status/1593174910117216256/video/1"", type = ""photo"", sizes = list(list(w = c(848, 680, 150, 848), h = c(480, 385, 150, 480), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","FALSE","242","710","FALSE","FALSE","en","FALSE","NA",NA,"list(url = NA, expanded = NA, display = NA)","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","Meanwhile another massive missile attack. Morning in Dnipro: Russia keeps being terrorist, injured at least 14 civil people and destroyed more Ukraine’s infrastructure. No space for negotiations. https://t.co/VZUEEG3E9b","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
